Bof_20200828
ANALYTICDATE	CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	POSITIONID_FE	DELTA	GAMMA	INSTRUMENT_FE	PORTFOLIOID_FE	REF_DATE	RISK_NATURE	UND_CCY	UNDERLYINGID_FE	UND_MARKET	TBRICKS_INSTRUMENT_ID	DIVIDEND_SENS
2020-08-28	USD			TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Virtu	0	0	K12	TEAM_STRAT	2020-08-28	GrandTotal				cb0ac375-5e31-11ea-c63d-036902a9a7a0	
2020-08-28	EUR			AA | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN23 BDT | ETLX | EuroTLX Equities	0	0	EP3 SD3E JAN23 BDT	AA	2020-08-28	GrandTotal				3429cb3a-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	HKD			SYST_VOL | HKD | Equities | Equities | Common/Ordinary shares | Sinopharm/d | XHKG | Reuters Elektron	23200	0	Sinopharm/d	SYST_VOL	2020-08-28	GrandTotal				0d8f99c4-cb48-11ea-a1e7-4fe2d8c11db7	0
2020-08-28	USD			SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | iShares ESG MSCI EM ETF | ARCX | Virtu	0	0	iShares ESG MSCI EM ETF	SYST_VOL	2020-08-28	GrandTotal				f9e64851-3d39-11ea-29eb-cbc66dd5ac8f	0
2020-08-28	EUR			TEAM_STRAT | EUR | Equities | Options | Call | OESX 202106 C 4000 | 18 JUN 21 | C | E | 4000.0000000000 | XEUR | Eurex NTA	1.723869670452214	0.007520163337253005	OESX 202106 C 4000	TEAM_STRAT	2020-08-28	GrandTotal				fc0dd6c6-1f30-11e9-a2d0-b3645e528b7a	-11.429367821364167
2020-08-28	EUR			TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Euronext Optiq	0	0	INBEV	TEAM_STRAT	2020-08-28	GrandTotal				ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			TEAM_STRAT | USD | Equities | Options | Put | MRNA Sep0 50.0 P | 18 SEP 20 | P | A | 50.0000000000 | OPRA | Reuters Elektron	643.9741127481904	-68.49545945341586	MRNA Sep0 50.0 P	TEAM_STRAT	2020-08-28	GrandTotal				33c4e886-c834-11ea-92f0-ac69e18de7f7	
2020-08-28	EUR			TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | BOSS | XETR | Xetra T7	0	0	BOSS	TEAM_STRAT	2020-08-28	GrandTotal				e33556a6-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | EIFFAGE | XPAR | Euronext Optiq	0	0	EIFFAGE	DM2	2020-08-28	GrandTotal				6e464698-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | ASML | XAMS | Euronext Optiq	0	0	ASML	DM2	2020-08-28	GrandTotal				efa37c20-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | CITRIX SYSTEMS | XNAS | Reuters Elektron	0	0	CITRIX SYSTEMS	DM2	2020-08-28	GrandTotal				5a79c9de-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | MICRON TECH USD | XNAS | Reuters Elektron	0	0	MICRON TECH USD	DM2	2020-08-28	GrandTotal				5b15da18-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			LONG_TERM | EUR | Equities | Equities | Common/Ordinary shares | REPSOL | XMAD | Virtu	-13530	0	REPSOL	LONG_TERM	2020-08-28	GrandTotal				efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | 1UD | XETR | Xetra T7	0	0	1UD	DM2	2020-08-28	GrandTotal				2e2db346-de86-11e9-aa30-0f30bc25b079	
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | PFIZER INC USD | XNYS | Reuters Elektron	0	0	PFIZER INC USD	DM2	2020-08-28	GrandTotal				250ed6f4-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | VOWG | XETR | Reuters Elektron	0	0	VOWG	DM2	2020-08-28	GrandTotal				e33f9742-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | RACE | MTAA | BIT MTA	0	0	RACE	DM2	2020-08-28	GrandTotal				ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_DJ_HLT C 594.916 23 - 5800 | 25 JUL 23 | C | E | 594.9164110000 | XXXX | Internal	-18.64319767301095	-0.015025683835248382	0_DJ_HLT C 594.916 23 - 5800	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				cec5be22-d357-11ea-b020-c0ba487f3c04	374.39088667116386
2020-08-28	USD			VOL_FVO_PRIMARIO | USD | Equities | Options | Call | S&P500 C 2180.856 21 - 5799 | 26 JUL 21 | C | E | 2180.8557040000 | XXXX | Internal	-0.8197994624631442	-0.00009414793136717218	S&P500 C 2180.856 21 - 5799	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				4e70b71e-d5b3-11ea-a8a0-93c029c7371a	56.248946376089314
2020-08-28	USD			ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Reuters Elektron	0	0	DOMINOS PIZZA	ETF_DIR	2020-08-28	GrandTotal				25059a80-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | CELL | MTAA | BIT MTA	-10000	0	CELL	ETF_DIR	2020-08-28	GrandTotal				ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			ETF_DIR | EUR | Equities | Futures | Financial Futures | FDAX 202009 | SEP 20 | XEUR | Eurex NTA	0	0	FDAX 202009	ETF_DIR	2020-08-28	GrandTotal				4997833e-254c-11ea-af50-2dba816f6810	
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 847.889 26 - 5655 | 29 APR 26 | C | E | 847.8890590000 | XXXX | Internal	-75.18932867960032	-0.04248945589663353	0_EUR_SELDIV C 847.889 26 - 5655	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				39e8c774-8e31-11ea-82f0-16bc4e268204	2136.934873495452
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 24 - 5680 | 22 MAY 24 | C | E | 932.1666060000 | XXXX | Internal	-603.006566435869	-0.38085774616711926	0_EUR_SELDIV C 932.167 24 - 5680	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				33bfed70-a10d-11ea-bed0-4cac5a82408b	12619.125868806175
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 23 - 5680 | 23 MAY 23 | C | E | 932.1666060000 | XXXX | Internal	-629.5490995505696	-0.3490316081585652	0_EUR_SELDIV C 932.167 23 - 5680	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				33b6ea04-a10d-11ea-bed0-4cac5a82408b	9950.870873898586
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | MRL/AC 1,00 | XMAD | Virtu	0	0	MRL/AC 1,00	BT	2020-08-28	GrandTotal				5acbb8d4-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			BT | USD | Equities | Collective investment vehicles | ETF | SIL | ARCX | Reuters Elektron	-3000	0	SIL	BT	2020-08-28	GrandTotal				5a4e12da-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 36.228 27 - 5609 | 25 MAR 27 | C | E | 36.2284780000 | XXXX | Internal	-134.2974435821485	-0.9004605766901231	0_EUR_BANK C 36.228 27 - 5609	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				23eae986-73f4-11ea-8b40-9f5ca9b415b9	493.1659730116119
2020-08-28	EUR			DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | L'OREAL | XPAR | Euronext Optiq	0	0	L'OREAL	DISPERSION	2020-08-28	GrandTotal				ef9beed8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DISPERSION | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC C USD | XNAS | Virtu	0	0	ALPHABET INC C USD	DISPERSION	2020-08-28	GrandTotal				5b116a6e-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			DISPERSION | EUR | Equities | Options | Put | OESX 202009 P 3050 | 18 SEP 20 | P | E | 3050.0000000000 | XEUR | Eurex NTA	0	0	OESX 202009 P 3050	DISPERSION	2020-08-28	GrandTotal				b87b1ca2-ddc1-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | JUN3 | XETR | Xetra T7	0	0	JUN3	BT	2020-08-28	GrandTotal				e33d09a0-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CALL100 - 4690 | 10 AUG 22 | C | E | 16.1000000000 | XXXX | Internal	10260.871211809144	12975.638987151717	OPT_EPC ENI AUG22 CALL100 - 4690	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				7fc739a8-aef5-11ea-8700-3d076c78611f	-64.66200973268036
2020-08-28	EUR			FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | GCL | MTAA | BIT MTA	9283	0	GCL	FONDI_SPAC	2020-08-28	GrandTotal				ef9dfebc-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | CELL | MTAA | BIT MTA	0	0	CELL	BT	2020-08-28	GrandTotal				ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | ACS/AC 0,50 | XMAD | Virtu	-468	0	ACS/AC 0,50	BT	2020-08-28	GrandTotal				5ab905fe-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			TP-DIREZIONALE | EUR | Equities | Equities | Common/Ordinary shares | VOLKSWAGEN PREF | XETR | Xetra T7	0	0	VOLKSWAGEN PREF	TP-DIREZIONALE	2020-08-28	GrandTotal				efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENEL JULY22 PUT100 - 4642 | 07 JUL 22 | P | E | 4.8613000000 | XXXX | Internal	177327.30824616007	-97511.4383954381	OPT_EPC ENEL JULY22 PUT100 - 4642	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				bbf2f330-9e9d-11ea-a0a0-6b77645bee53	-737.7284013799391
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC G JUN21 PUT ATM IPB - 4613 | 29 JUN 21 | P | E | 14.6000000000 | XXXX | Internal	147782.70745975306	-25011.945211744067	OPT_EPC G JUN21 PUT ATM IPB - 4613	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				fd013f8a-aef1-11ea-8700-3d076c78611f	-1013.827036364328
2020-08-28	EUR			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 DDAXK MAY23 BDT | ETLX | EuroTLX Equities	0	0	EP3 DDAXK MAY23 BDT	VOL_STCK_AA_SEC	2020-08-28	GrandTotal				341efa34-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | EDTCH HL ACQ UNT | XNAS | Reuters Elektron	-1	0	EDTCH HL ACQ UNT	FONDI_SPAC	2020-08-28	GrandTotal				25254330-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	EUR			FONDI_SPAC | EUR | Equities | Options | Put | OESX 202009 P 3200 | 18 SEP 20 | P | E | 3200.0000000000 | XEUR | Eurex NTA	-49.502983502108194	0.3539187050561111	OESX 202009 P 3200	FONDI_SPAC	2020-08-28	GrandTotal				b87b4db2-ddc1-11e9-9eb0-e7766f5ef7bc	7.217874507432498
2020-08-28	USD			DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | TEVA PHRMA INDUS | XNYS | Virtu	0	0	TEVA PHRMA INDUS	DIRGENERALE	2020-08-28	GrandTotal				5a71a6aa-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | STARBUCKS USD | XNAS | Reuters Elektron	32000	0	STARBUCKS USD	DIRGENERALE	2020-08-28	GrandTotal				5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | UCG | MTAA | BIT MTA	312500	0	UCG	DIRGENERALE	2020-08-28	GrandTotal				efa29670-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EPC SD3E MAY25 BDT | ETLX | EuroTLX Equities	0	0	EPC SD3E MAY25 BDT	VOL_STCK_AA_SEC	2020-08-28	GrandTotal				34185f4e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | FACEBOOK USD | XNAS | Reuters Elektron	-250	0	FACEBOOK USD	EPSILON	2020-08-28	GrandTotal				5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | BMED | MTAA | BIT MTA	0	0	BMED	BT	2020-08-28	GrandTotal				ef9fe1dc-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | Ence Energia y Celulosa SA | XMAD | Reuters Elektron	0	0	Ence Energia y Celulosa SA	BT	2020-08-28	GrandTotal				5a6f3230-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Reuters Elektron	0	0	TELEFONICA	BT	2020-08-28	GrandTotal				ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			BT | USD | Equities | Collective investment vehicles | ETF | ISH RSL 2000 | ARCX | Virtu	500	0	ISH RSL 2000	BT	2020-08-28	GrandTotal				5a7d6512-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | LUVE | MTAA | BIT MTA	0	0	LUVE	BT	2020-08-28	GrandTotal				ef9ea894-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EPSILON | EUR | Equities | Equities | Common/Ordinary shares | MB | MTAA | BIT MTA	0	0	MB	EPSILON	2020-08-28	GrandTotal				ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Units | LYX FTSE ITALIA MID CAP - ITAMID | ETFP | BIT ETF	0	0	LYX FTSE ITALIA MID CAP - ITAMID	DIRGENERALE	2020-08-28	GrandTotal				d0533972-ad5b-11e9-a010-dbedd71ff5a9	
2020-08-28	GBP			BT | GBP | Equities | Equities | Common/Ordinary shares | EASYJET | XLON | LSE Millennium	0	0	EASYJET	BT	2020-08-28	GrandTotal				5a6f8f78-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | KORIAN | XPAR | Euronext Optiq	0	0	KORIAN	BT	2020-08-28	GrandTotal				6e47914c-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	DKK			BT | DKK | Equities | Equities | Common/Ordinary shares | DSV | XCSE | Reuters Elektron	0	0	DSV	BT	2020-08-28	GrandTotal				5a538058-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | VF CORP | XNYS | Reuters Elektron	-1000	0	VF CORP	EPSILON	2020-08-28	GrandTotal				5ab2a236-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | NIKE INC CL USD | XNYS | Reuters Elektron	-500	0	NIKE INC CL USD	EPSILON	2020-08-28	GrandTotal				5a8a775c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			EPSILON | CHF | Equities | Equities | Common/Ordinary shares | SWISSCOM N | XSWX | Virtu	0	0	SWISSCOM N	EPSILON	2020-08-28	GrandTotal				5b181c2e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			EPSILON | CHF | Equities | Equities | Common/Ordinary shares | LAFARGEHOLCIM | XSWX | Reuters Elektron	0	0	LAFARGEHOLCIM	EPSILON	2020-08-28	GrandTotal				25335aec-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	USD			DIRGENERALE | USD | Equities | Futures | Financial Futures | NAS EMIN SEP0 | SEP 20 | XCME | Reuters Elektron	-45	0	NAS EMIN SEP0	DIRGENERALE	2020-08-28	GrandTotal				a8dcfd50-dbbf-11e9-9740-c68cbf4148f8	0
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | XEUR | Eurex NTA	0	0	FESX 202009	DIRGENERALE	2020-08-28	GrandTotal				f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | MN | MTAA | BIT MTA	139546	0	MN	BT	2020-08-28	GrandTotal				efa200f2-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | NAVIGATOR COMP | XLIS | Virtu	0	0	NAVIGATOR COMP	BT	2020-08-28	GrandTotal				5ae8345a-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			EPSILON | CHF | Equities | Equities | Common/Ordinary shares | NOVARTIS N | XSWX | Reuters Elektron	-3000	0	NOVARTIS N	EPSILON	2020-08-28	GrandTotal				5af042ee-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			EPSILON | CHF | Equities | Equities | Common/Ordinary shares | ROCHE HOLD. | XSWX | Virtu	230	0	ROCHE HOLD.	EPSILON	2020-08-28	GrandTotal				5ad0a63c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	GBP			BT | GBP | Equities | Equities | Common/Ordinary shares | GLENCORE | XLON | LSE Millennium	0	0	GLENCORE	BT	2020-08-28	GrandTotal				5a92a2ba-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	GBP			BT | GBP | Equities | Equities | Common/Ordinary shares | LLOYDS GRP. | XLON | LSE Millennium	0	0	LLOYDS GRP.	BT	2020-08-28	GrandTotal				5b266bda-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | SPROUTS FARMERS | XNAS | Reuters Elektron	0	0	SPROUTS FARMERS	EPSILON	2020-08-28	GrandTotal				258661ba-514c-11e9-b8d0-ec23cf8de3db	
2020-08-28	EUR			VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E NOV23 IPB | SEDX | BIT SEDEX	0	0	EP3 SX5E NOV23 IPB	VOL_STOCK_IDX_SEC	2020-08-28	GrandTotal				ef17cb72-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX6E MAR23 BDT | ETLX | EuroTLX Equities	0	0	EP3 SX6E MAR23 BDT	VOL_STOCK_IDX_SEC	2020-08-28	GrandTotal				34231812-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | SAP | XETR | Xetra T7	0	0	SAP	DM2	2020-08-28	GrandTotal				ef9db89e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | KERING | XPAR | Euronext Optiq	0	0	KERING	DM2	2020-08-28	GrandTotal				ef9d618c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | ALBEMARLE | XNYS | Reuters Elektron	0	0	ALBEMARLE	DM2	2020-08-28	GrandTotal				5a77ee84-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Reuters Elektron	0	0	WALT DISNEY USD	DM2	2020-08-28	GrandTotal				5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			DM2 | EUR | Equities | Equities | Common/Ordinary shares | AKU1 | XAMS | Euronext Optiq	0	0	AKU1	DM2	2020-08-28	GrandTotal				6e52bffe-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | NETFLIX USD | XNAS | Reuters Elektron	0	0	NETFLIX USD	DM2	2020-08-28	GrandTotal				5a8fc5ae-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Reuters Elektron	0	0	BEYOND MEAT INC	DM2	2020-08-28	GrandTotal				6ee1f4c0-aa3c-11e9-83b0-858d80a69378	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | DPW 202012 P 20 | 18 DEC 20 | P | A | 20.0000000000 | XEUR | Eurex NTA	0	0	DPW 202012 P 20	EQ_SSVOL	2020-08-28	GrandTotal				f46bc86a-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI0I11.50 | 18 SEP 20 | C | A | 11.5000000000 | XDMI | Borsa Italiana IDEM	14.352428280435126	77.5483749025692	ENI0I11.50	EQ_SSVOL	2020-08-28	GrandTotal				87f1b890-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | MB0U6 | 18 SEP 20 | P | A | 6.0000000000 | XDMI | Borsa Italiana IDEM	-17.115965053127624	54.399845340530085	MB0U6	EQ_SSVOL	2020-08-28	GrandTotal				c7ac7da2-5de5-11ea-84c0-fbd23dc1ebd4	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENI2X11 | 16 DEC 22 | P | A | 11.0000000000 | XDMI | Borsa Italiana IDEM	-21249.95309318275	2266.736666827685	ENI2X11	EQ_SSVOL	2020-08-28	GrandTotal				9895aa1e-494d-11e9-9970-3027219c6795	163.56520444895662
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | BMW | XETR | Xetra T7	-33013	0	BMW	EQ_SSVOL	2020-08-28	GrandTotal				efa09e6a-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05927 | SEDX | BIT SEDEX	-0.48821690106101556	-0.48788332128686324	I05927	EQ_SSVOL	2020-08-28	GrandTotal				4064cfbc-1659-11ea-b3f0-689a4e2fd020	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06393 | SEDX | BIT SEDEX	0	0	I06393	EQ_SSVOL	2020-08-28	GrandTotal				b3a2a0be-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05728 | SEDX | BIT SEDEX	0	0	I05728	EQ_SSVOL	2020-08-28	GrandTotal				a384a1fe-d5e9-11e9-ba50-35a1ce420b26	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | G2R10 | 17 JUN 22 | P | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	-497.91680939431393	151.1936791990552	G2R10	EQ_SSVOL	2020-08-28	GrandTotal				989d6baa-494d-11e9-9970-3027219c6795	6.015741778808703
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Redfin | XNAS | Reuters Elektron	0	0	Redfin	RELATIVE09	2020-08-28	GrandTotal				f5dd7291-1b6c-11ea-2954-839c95c768b4	
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | WABTEC | XNYS | Reuters Elektron	0	0	WABTEC	RELATIVE09	2020-08-28	GrandTotal				2514348c-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DEVON ENERGY CORP | XNYS | Reuters Elektron	0	0	DEVON ENERGY CORP	RELATIVE09	2020-08-28	GrandTotal				5aa78608-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HP USD | XNYS | Reuters Elektron	0	0	HP USD	RELATIVE09	2020-08-28	GrandTotal				5af8149c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ALTRIA GROUP USD | XNYS | Reuters Elektron	0	0	ALTRIA GROUP USD	RELATIVE09	2020-08-28	GrandTotal				5ac098a0-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000 | XDMI | Borsa Italiana IDEM	670.5131754309828	3968.744731570672	SPM0I1.90	EQ_SSVOL	2020-08-28	GrandTotal				c980938c-629c-11ea-b360-e4afb098eae1	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CALL CAP - 4690 | 10 AUG 22 | C | E | 20.9300000000 | XXXX | Internal	573.0235563092326	946.8503742084124	OPT_EPC ENI AUG22 CALL CAP - 4690	EQ_SSVOL	2020-08-28	GrandTotal				bbecb502-aef5-11ea-8700-3d076c78611f	-3.602772167935771
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06516 | SEDX | BIT SEDEX	-7384.401681504297	-24278.9943973308	I06516	EQ_SSVOL	2020-08-28	GrandTotal				b3f4fca6-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | TIT0V0.40 | 16 OCT 20 | P | A | .4000000000 | XDMI | Borsa Italiana IDEM	-5529.596729955681	84407.412010843	TIT0V0.40	EQ_SSVOL	2020-08-28	GrandTotal				438df2c8-ca4e-11ea-bfb0-7047c6039bd4	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | STM0L30 | 18 DEC 20 | C | A | 30.0000000000 | XDMI | Borsa Italiana IDEM	0	0	STM0L30	EQ_SSVOL	2020-08-28	GrandTotal				4c4139e0-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | EXO0J50 | 16 OCT 20 | C | A | 50.0000000000 | XDMI | Borsa Italiana IDEM	53.93191472297052	6.597944398819448	EXO0J50	EQ_SSVOL	2020-08-28	GrandTotal				466c9b3e-ca4e-11ea-bfb0-7047c6039bd4	0
