Bof_20200828
CURRENCY	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	PORTFOLIOID	POSITIONID	POSPRICE	POSPRICE_BUY	POSPRICE_SELL	QUANTITY	QUANTITY_BUY	QUANTITY_LIVE	QUANTITY_SELL	REF_DATE	TYPOLOGY	INVESTED	POSITION_CASHFLOW_ID	MARKET_NAME	MIC_JOIN_MKT_ATTR
EUR	FESE 202009	FESE 202009 | SEP 20	4998174a-254c-11ea-af50-2dba816f6810	Equities	Futures	Financial Futures	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Futures | Financial Futures | FESE 202009 | SEP 20 | XEUR | Eurex NTA	228.68000000000004			5	5		0	2020-08-28		57170.00000000001	SYST_VOL | FESE 202009 | SEP 20	Eurex NTA	XEUR
EUR	TOTAL	TOTAL	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq	30.57183582846988			7882	26956		19074	2020-08-28		240967.2099999996	MTAINT | TOTAL	Euronext Optiq	XPAR
EUR	SD3E JULY27 CALL 1710 OTC EPSILON JUL27	SD3E JULY27 CALL 1710 OTC EPSILON JUL27 | 14 JUL 27 | C | E | 1710.0000000000	094503f8-d242-11ea-bd10-a0ea0a2aaa8e	Equities	Options	Call	None	AA	AA | EUR | Equities | Options | Call | SD3E JULY27 CALL 1710 OTC EPSILON JUL27 | 14 JUL 27 | C | E | 1710.0000000000 | None | OTC Derivatives	34.9125			11228.0702	11228.0702		0	2020-08-28		392000.0008575	AA | SD3E JULY27 CALL 1710 OTC EPSILON JUL27 | 14 JUL 27 | C | E | 1710.0000000000	OTC Derivatives	None
EUR	OPT_EP3 SXDP SEPT20 BDT CALL 144 - 3569	OPT_EP3 SXDP SEPT20 BDT CALL 144 - 3569 | 23 SEP 20 | C | E | 1066.7664000000	bb449b82-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EP3 SXDP SEPT20 BDT CALL 144 - 3569 | 23 SEP 20 | C | E | 1066.7664000000 | XXXX | Internal	0.554747960668299			-2447.321562	517.001742		2964.323304	2020-08-28		-1357.6466456190562	VOL_STOCK_IDX_PR | OPT_EP3 SXDP SEPT20 BDT CALL 144 - 3569 | 23 SEP 20 | C | E | 1066.7664000000	Internal	XXXX
EUR	OPT_SX5E MAR22 CATM - 4894	OPT_SX5E MAR22 CATM - 4894 | 23 MAR 22 | C | E | 3351.7100000000	bc54763c-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E MAR22 CATM - 4894 | 23 MAR 22 | C | E | 3351.7100000000 | XXXX | Internal	186.98731499099392			1229.2226	1257.566325		28.343725	2020-08-28		229849.03350024854	VOL_STOCK_IDX_PR | OPT_SX5E MAR22 CATM - 4894 | 23 MAR 22 | C | E | 3351.7100000000	Internal	XXXX
USD	L3 HARRIS ORD	L3 HARRIS ORD	831d9ade-a208-11e9-8bd0-0df8aed42ae6	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | L3 HARRIS ORD | XNYS | Reuters Elektron	0			0	635		635	2020-08-28		2670.8619999999937	SYST_VOL | L3 HARRIS ORD	Reuters Elektron	XNYS
EUR	OSTA 202012 C 470	OSTA 202012 C 470 | 18 DEC 20 | C | E | 470.0000000000	95863186-2615-11ea-8360-2a448c700fd7	Equities	Options	Call	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Options | Call | OSTA 202012 C 470 | 18 DEC 20 | C | E | 470.0000000000 | XEUR | Eurex NTA	0			0	8		8	2020-08-28		360	SYST_VOL | OSTA 202012 C 470 | 18 DEC 20 | C | E | 470.0000000000	Eurex NTA	XEUR
EUR	OPT_SD3E JUN24 CCAP - 4179	OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000	bbcefa8e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000 | XXXX | Internal	0.8158776928153879			64565.043232	65233.849552		668.80632	2020-08-28		52677.17850864994	AA | OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000	Internal	XXXX
USD	EP3 DJGT SEP20 BDT	EP3 DJGT SEP20 BDT	341e7064-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | USD | Equities | Miscellaneous | Combined Instruments | EP3 DJGT SEP20 BDT | ETLX | EuroTLX Equities	2823.623920836067			-595	72		667	2020-08-28		-1680056.23289746	VOL_STOCK_IDX_PR | EP3 DJGT SEP20 BDT	EuroTLX Equities	ETLX
EUR	EP3 SX5E FEB22 PKB	EP3 SX5E FEB22 PKB	5e01593e-20c6-11e9-ae50-47deb3124dc8	Equities	Miscellaneous	Combined Instruments	ETLX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E FEB22 PKB | ETLX | EuroTLX Equities	99117.32206360002			-25	0		25	2020-08-28		-2477933.0515900003	VOL_STOCK_IDX_PR | EP3 SX5E FEB22 PKB	EuroTLX Equities	ETLX
EUR	MOH 202009 P 385	MOH 202009 P 385 | 18 SEP 20 | P | A | 385.0000000000	e0d67986-b411-11ea-91c0-94d1ccfa987c	Equities	Options	Put	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Options | Put | MOH 202009 P 385 | 18 SEP 20 | P | A | 385.0000000000 | XEUR | Eurex NTA	0			0	5		5	2020-08-28		-1725	SYST_VOL | MOH 202009 P 385 | 18 SEP 20 | P | A | 385.0000000000	Eurex NTA	XEUR
EUR	FSTE 202009	FSTE 202009 | SEP 20	499a038e-254c-11ea-af50-2dba816f6810	Equities	Futures	Financial Futures	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Futures | Financial Futures | FSTE 202009 | SEP 20 | XEUR | Eurex NTA	0			0	5		5	2020-08-28		725	SYST_VOL | FSTE 202009 | SEP 20	Eurex NTA	XEUR
USD	VIX Nov0 95.0 C	VIX Nov0 95.0 C | 18 NOV 20 | C | E | 95.0000000000	aada396e-5c49-11ea-a7c0-339eae0b4931	Equities	Options	Call	OPRA	SYST_VOL	SYST_VOL | USD | Equities | Options | Call | VIX Nov0 95.0 C | 18 NOV 20 | C | E | 95.0000000000 | OPRA | Reuters Elektron	0.6166666666666667			300	300		0	2020-08-28		18500	SYST_VOL | VIX Nov0 95.0 C | 18 NOV 20 | C | E | 95.0000000000	Reuters Elektron	OPRA
EUR	UBI	UBI	ef9caf94-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	SCALPING	SCALPING | EUR | Equities | Equities | Common/Ordinary shares | UBI | MTAA | BIT MTA	0			0	1063334		1063334	2020-08-28		-492775.03099999996	SCALPING | UBI	BIT MTA	MTAA
EUR	DEUTSCHE BANK	DEUTSCHE BANK	efa3973c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	SCALPING	SCALPING | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE BANK | XETR | Xetra T7	-9383.19093082444			-0.00030414985866400457	8		8.000304149858664	2020-08-28		2.853896195427623	SCALPING | DEUTSCHE BANK	Xetra T7	XETR
EUR	MUNICH	MUNICH	efa3c4e6-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	SCALPING	SCALPING | EUR | Equities | Equities | Common/Ordinary shares | MUNICH | XETR | Xetra T7	-147.05434782608697			46	421		375	2020-08-28		-6764.5	SCALPING | MUNICH	Xetra T7	XETR
EUR	EP SD3E MAY25 SEMP	EP SD3E MAY25 SEMP	96a558da-76d4-11e9-8630-d2c10806ad2d	Equities	Miscellaneous	Combined Instruments	ETLX	AA	AA | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E MAY25 SEMP | ETLX | EuroTLX Equities	0			0	4964		4964	2020-08-28		297995.4641745826	AA | EP SD3E MAY25 SEMP	EuroTLX Equities	ETLX
EUR	OESX 202112 C 3000	OESX 202112 C 3000 | 17 DEC 21 | C | E | 3000.0000000000	f383704c-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	AA	AA | EUR | Equities | Options | Call | OESX 202112 C 3000 | 17 DEC 21 | C | E | 3000.0000000000 | XEUR | Eurex NTA	646.4452991095928			1000	1000		0	2020-08-28		6464452.9910959285	AA | OESX 202112 C 3000 | 17 DEC 21 | C | E | 3000.0000000000	Eurex NTA	XEUR
EUR	EP3 SX6E OCT20 ISPB	EP3 SX6E OCT20 ISPB	ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	SEDX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX6E OCT20 ISPB | SEDX | BIT SEDEX	1294.6232539524563			-57	20		77	2020-08-28		-73793.52547529	VOL_STOCK_IDX_PR | EP3 SX6E OCT20 ISPB	BIT SEDEX	SEDX
USD	VMware Inc	VMware Inc	5b244544-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | VMware Inc | XNYS | Reuters Elektron	0			0	2220		2220	2020-08-28		-14138.303000000014	SYST_VOL | VMware Inc	Reuters Elektron	XNYS
EUR	ADIDAS	ADIDAS	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ADIDAS | XETR | Xetra T7	0			0	1275		1275	2020-08-28		-38191.08750000002	SYST_VOL | ADIDAS	Xetra T7	XETR
EUR	SOC.GENERAL	SOC.GENERAL	efa29a76-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | SOC.GENERAL | XPAR | Euronext Optiq	0			0	40000		40000	2020-08-28		49286	TEAM_STRAT | SOC.GENERAL	Euronext Optiq	XPAR
USD	QQQ Sep0 210.0 P	QQQ Sep0 210.0 P | 18 SEP 20 | P | A | 210.0000000000	d8e0075a-d9d9-11e9-9760-8a207b9aee4f	Equities	Options	Put	OPRA	TEAM_STRAT	TEAM_STRAT | USD | Equities | Options | Put | QQQ Sep0 210.0 P | 18 SEP 20 | P | A | 210.0000000000 | OPRA | Reuters Elektron	2.2999999999999994			-125	0		125	2020-08-28		-28749.999999999993	TEAM_STRAT | QQQ Sep0 210.0 P | 18 SEP 20 | P | A | 210.0000000000	Reuters Elektron	OPRA
EUR	G	G	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | G | MTAA | BIT MTA	0			0	43500		43500	2020-08-28		10235.180000000051	TEAM_STRAT | G	BIT MTA	MTAA
EUR	EP3 SD3E JAN22 BDT	EP3 SD3E JAN22 BDT	342ecb26-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	AA	AA | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN22 BDT | ETLX | EuroTLX Equities	0			0	9917		9917	2020-08-28		-1426017.922230333	AA | EP3 SD3E JAN22 BDT	EuroTLX Equities	ETLX
EUR	OPT_SD3E MAR25 CATM - 4482	OPT_SD3E MAR25 CATM - 4482 | 26 MAR 25 | C | E | 2006.9100000000	bbe80b96-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_SD3E MAR25 CATM - 4482 | 26 MAR 25 | C | E | 2006.9100000000 | XXXX | Internal	15.238785364230267			-16524.1940028	107.92701479999997		16632.1210176	2020-08-28		-251808.64572557018	AA | OPT_SD3E MAR25 CATM - 4482 | 26 MAR 25 | C | E | 2006.9100000000	Internal	XXXX
EUR	SD3E PUT 1650 DEC23 OTC -  STR DESK	SD3E PUT 1650 DEC23 OTC -  STR DESK | 15 DEC 23 | C | E | 1650.0000000000	bac58e1c-a3aa-11e9-9740-af4e15bd98e1	Equities	Options	Call	XOFF	AA	AA | EUR | Equities | Options | Call | SD3E PUT 1650 DEC23 OTC -  STR DESK | 15 DEC 23 | C | E | 1650.0000000000 | XOFF | OTC Derivatives	179			13000	13000		0	2020-08-28		2327000	AA | SD3E PUT 1650 DEC23 OTC -  STR DESK | 15 DEC 23 | C | E | 1650.0000000000	OTC Derivatives	XOFF
EUR	OPT_SD3E MAR22 CCAP - 3707	OPT_SD3E MAR22 CCAP - 3707 | 29 MAR 22 | C | E | 2738.5650000000	bb740584-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_SD3E MAR22 CCAP - 3707 | 29 MAR 22 | C | E | 2738.5650000000 | XXXX | Internal	0.016591514629731			11321.072708000002	11447.051068		125.97836000000002	2020-08-28		187.83374345903042	AA | OPT_SD3E MAR22 CCAP - 3707 | 29 MAR 22 | C | E | 2738.5650000000	Internal	XXXX
EUR	OPT_SD3E SEP22 PATM - 3869	OPT_SD3E SEP22 PATM - 3869 | 12 SEP 22 | P | E | 1767.5100000000	0d9ad79a-946a-11ea-acc0-ae1e7a3cf5d9	Equities	Options	Put	XXXX	AA	AA | EUR | Equities | Options | Put | OPT_SD3E SEP22 PATM - 3869 | 12 SEP 22 | P | E | 1767.5100000000 | XXXX | Internal	502.5268876740098			461.94957200000005	480.61991600000005		18.670344	2020-08-28		232142.08067950094	AA | OPT_SD3E SEP22 PATM - 3869 | 12 SEP 22 | P | E | 1767.5100000000	Internal	XXXX
EUR	OPT_SX7E JUL22 CCAP - 3849	OPT_SX7E JUL22 CCAP - 3849 | 15 JUL 22 | C | E | 125.4260000000	bb90c26e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX7E JUL22 CCAP - 3849 | 15 JUL 22 | C | E | 125.4260000000 | XXXX | Internal	0.21779425152613424			-46746.28848	569.2599600000001		47315.548440000006	2020-08-28		-10181.072911126352	VOL_STOCK_IDX_PR | OPT_SX7E JUL22 CCAP - 3849 | 15 JUL 22 | C | E | 125.4260000000	Internal	XXXX
EUR	EPC SX5E OCT23 IPB	EPC SX5E OCT23 IPB	ef538946-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	SEDX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E OCT23 IPB | SEDX | BIT SEDEX	1017.1086918496818			-18230	3001		21231	2020-08-28		-18541891.4524197	VOL_STOCK_IDX_PR | EPC SX5E OCT23 IPB	BIT SEDEX	SEDX
GBP	ASTRAZENECA	ASTRAZENECA	5a36fd34-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	SYST_VOL	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | ASTRAZENECA | XLON | LSE Millennium	0			0	500		500	2020-08-28		2966.3199999999924	SYST_VOL | ASTRAZENECA	LSE Millennium	XLON
USD	ROSS STORES	ROSS STORES	5adc6576-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ROSS STORES | XNAS | Reuters Elektron	0			0	2000		2000	2020-08-28		144544	SYST_VOL | ROSS STORES	Reuters Elektron	XNAS
EUR	INBEV	INBEV	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XBRU	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Euronext Optiq	0			0	28000		28000	2020-08-28		-91366.80000000028	TEAM_STRAT | INBEV	Euronext Optiq	XBRU
EUR	GVS	GVS	a7b8e0a2-b1e7-11ea-bca0-c90b3d63bb19	Equities	Equities	Common/Ordinary shares	MTAA	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | GVS | MTAA | BIT MTA	0			0	5000		5000	2020-08-28		-12578	TEAM_STRAT | GVS	BIT MTA	MTAA
EUR	OESX 202112 P 3400	OESX 202112 P 3400 | 17 DEC 21 | P | E | 3400.0000000000	f448f3e4-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Put	XEUR	AA	AA | EUR | Equities | Options | Put | OESX 202112 P 3400 | 17 DEC 21 | P | E | 3400.0000000000 | XEUR | Eurex NTA	275.3085755987373			500	500		0	2020-08-28		1376542.8779936866	AA | OESX 202112 P 3400 | 17 DEC 21 | P | E | 3400.0000000000	Eurex NTA	XEUR
EUR	OESX 202112 P 2900	OESX 202112 P 2900 | 17 DEC 21 | P | E | 2900.0000000000	f38381e0-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Put	XEUR	AA	AA | EUR | Equities | Options | Put | OESX 202112 P 2900 | 17 DEC 21 | P | E | 2900.0000000000 | XEUR | Eurex NTA	128.28470630738354			650	650		0	2020-08-28		833850.590997993	AA | OESX 202112 P 2900 | 17 DEC 21 | P | E | 2900.0000000000	Eurex NTA	XEUR
USD	GOLDM SACHS GRP USD	GOLDM SACHS GRP USD	5ae37dc0-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	DM2	DM2 | USD | Equities | Equities | Common/Ordinary shares | GOLDM SACHS GRP USD | XNYS | Reuters Elektron	0			0	9000		9000	2020-08-28		168508.24999999977	DM2 | GOLDM SACHS GRP USD	Reuters Elektron	XNYS
EUR	DANONE	DANONE	ef9c3190-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	DM2	DM2 | EUR | Equities | Equities | Common/Ordinary shares | DANONE | XPAR | Euronext Optiq	0			0	18000		18000	2020-08-28		47782.19999999995	DM2 | DANONE	Euronext Optiq	XPAR
GBP	BHP GROUP	BHP GROUP	5ac3f504-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	DM2	DM2 | GBP | Equities | Equities | Common/Ordinary shares | BHP GROUP | XLON | LSE Millennium	0			0	351000		351000	2020-08-28		-536167.5480000001	DM2 | BHP GROUP	LSE Millennium	XLON
EUR	IDM	IDM	efa13c62-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XAIM	SPAC SPONSOR	SPAC SPONSOR | EUR | Equities | Equities | Common/Ordinary shares | IDM | XAIM | BIT MTA	0			0	2062500		2062500	2020-08-28		16293750	SPAC SPONSOR | IDM	BIT MTA	XAIM
EUR	NOKIA	NOKIA	ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	DM2	DM2 | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | XPAR | Euronext Optiq	0			0	140000		140000	2020-08-28		-38895.592999999935	DM2 | NOKIA	Euronext Optiq	XPAR
EUR	0_EUR_SELDIV C 1194.066 22 - 5519	0_EUR_SELDIV C 1194.066 22 - 5519 | 22 FEB 22 | C | E | 1194.0663670000	34a70ae8-5a5e-11ea-ba40-96f751be5152	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 1194.066 22 - 5519 | 22 FEB 22 | C | E | 1194.0663670000 | XXXX | Internal	-0.26165536068269574			-4865.634474402711	3.467317323744703		4869.101791726456	2020-08-28		1273.11934335	VOL_FVO_PRIMARIO | 0_EUR_SELDIV C 1194.066 22 - 5519 | 22 FEB 22 | C | E | 1194.0663670000	Internal	XXXX
EUR	0_EUR_SELDIV C 2042.04 26 - 5681	0_EUR_SELDIV C 2042.04 26 - 5681 | 27 MAY 26 | C | E | 2042.0400000000	e941a41a-a3ea-11ea-a680-738491c6e588	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 2042.04 26 - 5681 | 27 MAY 26 | C | E | 2042.0400000000 | XXXX | Internal	-0.018081465317475755			14771.258153611096	14785.214785214786		13.956631603690427	2020-08-28		-267.085992	VOL_FVO_PRIMARIO | 0_EUR_SELDIV C 2042.04 26 - 5681 | 27 MAY 26 | C | E | 2042.0400000000	Internal	XXXX
EUR	0_EUR_UTIL C 429.189 25 - 5691	0_EUR_UTIL C 429.189 25 - 5691 | 05 JUN 25 | C | E | 429.1888000000	30827124-aa7b-11ea-a190-a92e01336631	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_UTIL C 429.189 25 - 5691 | 05 JUN 25 | C | E | 429.1888000000 | XXXX | Internal	-1.0513235842594382			215072.80711891834	232121.8074656189		17049.000346700566	2020-08-28		-226111.11445700005	VOL_FVO_PRIMARIO | 0_EUR_UTIL C 429.189 25 - 5691 | 05 JUN 25 | C | E | 429.1888000000	Internal	XXXX
EUR	0_EUR_BANK C 65.822 22 - 5609	0_EUR_BANK C 65.822 22 - 5609 | 25 MAR 22 | C | E | 65.8220420000	23d2b320-73f4-11ea-8b40-9f5ca9b415b9	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 22 - 5609 | 25 MAR 22 | C | E | 65.8220420000 | XXXX | Internal	-0.07548957554699025			8144.42031652558	8230.577843209423		86.15752668384248	2020-08-28		-614.8188327708	VOL_FVO_PRIMARIO | 0_EUR_BANK C 65.822 22 - 5609 | 25 MAR 22 | C | E | 65.8220420000	Internal	XXXX
EUR	0_DJ_HLT P 847.714 27 - 5800	0_DJ_HLT P 847.714 27 - 5800 | 28 JUL 27 | P | E | 847.7135000000	cebed4a4-d357-11ea-b020-c0ba487f3c04	Equities	Options	Put	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Put | 0_DJ_HLT P 847.714 27 - 5800 | 28 JUL 27 | P | E | 847.7135000000 | XXXX | Internal	-0.18577221397106483			-31162.238185424674	30.25786424304909		31192.496049667723	2020-08-28		5789.07798	VOL_FVO_PRIMARIO | 0_DJ_HLT P 847.714 27 - 5800 | 28 JUL 27 | P | E | 847.7135000000	Internal	XXXX
USD	S&P500 C 2180.856 21 - 5799	S&P500 C 2180.856 21 - 5799 | 26 JUL 21 | C | E | 2180.8557040000	4e70b71e-d5b3-11ea-a8a0-93c029c7371a	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | USD | Equities | Options | Call | S&P500 C 2180.856 21 - 5799 | 26 JUL 21 | C | E | 2180.8557040000 | XXXX | Internal	-7.653769027482814			-219.88936511042093	1.3619188534813764		221.2512839639023	2020-08-28		1682.9824121549998	VOL_FVO_PRIMARIO | S&P500 C 2180.856 21 - 5799 | 26 JUL 21 | C | E | 2180.8557040000	Internal	XXXX
EUR	0_EUR_SELDIV C 932.167 27 - 5680	0_EUR_SELDIV C 932.167 27 - 5680 | 26 MAY 27 | C | E | 932.1666060000	33add9aa-a10d-11ea-bed0-4cac5a82408b	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 27 - 5680 | 26 MAY 27 | C | E | 932.1666060000 | XXXX | Internal	-13.659606769181128			-7581.1054370681895	324.34665064583965		7905.452087714029	2020-08-28		103554.9191460525	VOL_FVO_PRIMARIO | 0_EUR_SELDIV C 932.167 27 - 5680 | 26 MAY 27 | C | E | 932.1666060000	Internal	XXXX
CHF	DKSH N	DKSH N	5a7c75ee-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XSWX	ETF_DIR	ETF_DIR | CHF | Equities | Equities | Common/Ordinary shares | DKSH N | XSWX | Reuters Elektron	0			0	15000		15000	2020-08-28		-47374.57920000004	ETF_DIR | DKSH N	Reuters Elektron	XSWX
EUR	ENI	ENI	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	ETF_DIR	ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | ENI | MTAA | BIT MTA	0			0	50000		50000	2020-08-28		14949.999999999884	ETF_DIR | ENI	BIT MTA	MTAA
USD	JPMORGAN CHASE USD	JPMORGAN CHASE USD	2509f5a8-514c-11e9-b8d0-ec23cf8de3db	Equities	Equities	Common/Ordinary shares	XNYS	ETF_DIR	ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | JPMORGAN CHASE USD | XNYS | Reuters Elektron	0			0	8000		8000	2020-08-28		-948124	ETF_DIR | JPMORGAN CHASE USD	Reuters Elektron	XNYS
EUR	DJES50 C 2834.9 25 - 5631	DJES50 C 2834.9 25 - 5631 | 17 APR 25 | C | E | 2834.9000000000	8c72e7b4-8548-11ea-b480-2fb2cc0a828d	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | DJES50 C 2834.9 25 - 5631 | 17 APR 25 | C | E | 2834.9000000000 | XXXX | Internal	-1555.6683213447163			-2589.1565840064927	7414.370877279623		10003.527461286116	2020-08-28		4027868.8767400007	VOL_FVO_PRIMARIO | DJES50 C 2834.9 25 - 5631 | 17 APR 25 | C | E | 2834.9000000000	Internal	XXXX
EUR	0_EUR_SELDIV C 932.167 24 - 5680	0_EUR_SELDIV C 932.167 24 - 5680 | 22 MAY 24 | C | E | 932.1666060000	33bfed70-a10d-11ea-bed0-4cac5a82408b	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 24 - 5680 | 22 MAY 24 | C | E | 932.1666060000 | XXXX | Internal	-16.551319799992168			-7581.1054370681895	324.34665064583965		7905.452087714029	2020-08-28		125477.300526375	VOL_FVO_PRIMARIO | 0_EUR_SELDIV C 932.167 24 - 5680 | 22 MAY 24 | C | E | 932.1666060000	Internal	XXXX
EUR	0_EUR_SELDIV C 932.167 25 - 5680	0_EUR_SELDIV C 932.167 25 - 5680 | 22 MAY 25 | C | E | 932.1666060000	33b8a9e8-a10d-11ea-bed0-4cac5a82408b	Equities	Options	Call	XXXX	VOL_FVO_PRIMARIO	VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_SELDIV C 932.167 25 - 5680 | 22 MAY 25 | C | E | 932.1666060000 | XXXX | Internal	-15.132785464875285			-7581.1054370681895	324.34665064583965		7905.452087714029	2020-08-28		114723.2421657525	VOL_FVO_PRIMARIO | 0_EUR_SELDIV C 932.167 25 - 5680 | 22 MAY 25 | C | E | 932.1666060000	Internal	XXXX
